id,source_type,local_path,component_match,width,height,avg_hex,provenance,implementation_status
airbnb-marketplace-warm-consumer-0014,screen,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/screens/screen-014-img_8843178e5b71.webp,map-results-layout,768,521,#bebcba,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0015,screen,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/screens/screen-015-img_96a56d01afe9.webp,filter-modal,768,521,#b8bbb7,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0016,screen,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/screens/screen-016-img_b8e7bc7af6fe.webp,listing-detail-gallery,768,521,#b7c0be,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0017,screen,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/screens/screen-017-img_bb09f85c1810.webp,booking-card,768,521,#bfbdbb,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0018,screen,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/screens/screen-018-img_d2792358d70b.webp,reviews-section,768,521,#bebcba,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0019,screen,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/screens/screen-019-img_e89423846455.webp,host-profile-card,768,521,#c7c5c2,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0020,screen,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/screens/screen-020-img_eb268a58370f.webp,checkout-reservation-flow,768,521,#cac7c3,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0021,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-001-img_1672435c7587.webp,search-bar,768,636,#d7c8c9,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0022,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-002-img_22eef93a502b.webp,category-tabs,768,384,#e5e5e5,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0023,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-003-img_26aefb9cefef.webp,listing-card,768,523,#6e6260,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0024,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-004-img_3c0814667491.webp,map-results-layout,768,602,#e8e8e8,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0025,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-005-img_467edabe402f.webp,filter-modal,768,491,#b0a49c,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0026,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-006-img_86de9ad02092.webp,listing-detail-gallery,768,521,#5e6166,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0027,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-007-img_87b8e17c0de0.webp,booking-card,679,675,#c7b6b7,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0028,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-008-img_9eb8412a563b.webp,reviews-section,768,278,#dfdedf,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0029,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-009-img_9f4e874c9c46.webp,host-profile-card,768,523,#ccc9db,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0030,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-010-img_a1f35fd51873.webp,checkout-reservation-flow,768,597,#e7e7e7,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0031,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-011-img_a66ad1242040.webp,search-bar,768,453,#e2c9ce,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0032,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-012-img_a90a1749af1e.webp,category-tabs,768,528,#ebebeb,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0033,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-013-img_abe01cdda5b7.webp,listing-card,768,415,#e6e6e5,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0034,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-014-img_ac12c403b1d1.webp,map-results-layout,768,463,#ded9da,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0035,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-015-img_b7b76036164d.webp,filter-modal,768,370,#d2bdbf,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0036,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-016-img_ccd2646c1c72.webp,listing-detail-gallery,768,430,#d4d3d0,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0037,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-017-img_e22c44e50660.webp,booking-card,768,330,#dfdfdf,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0038,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-018-img_e255a6e199e5.webp,reviews-section,768,379,#e4e4e4,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0039,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-019-img_ec8bf62ed564.webp,host-profile-card,768,538,#a3988e,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0040,section,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/sections/section-020-img_f2dd18a4c47b.webp,checkout-reservation-flow,768,386,#e0dfe0,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0041,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-001-img_087cafd43c5d.webp,search-bar,768,521,#c7c5c2,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0042,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-002-img_10224e038c9a.webp,category-tabs,768,521,#aaaaaa,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0043,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-003-img_16e4044a627f.webp,listing-card,768,521,#d3cfcc,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0044,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-004-img_24491eac8f77.webp,map-results-layout,768,521,#cbc8c3,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0045,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-005-img_32bb325ff565.webp,filter-modal,768,521,#b3adac,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0046,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-006-img_3aa3379bbeb4.webp,listing-detail-gallery,768,521,#dddbd9,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0047,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-007-img_400b5476362c.webp,booking-card,768,521,#eceaeb,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0048,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-008-img_4417f00c20d9.webp,reviews-section,768,521,#ceccc7,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0049,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-009-img_56595e370da5.webp,host-profile-card,768,521,#ebe7e9,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0050,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-010-img_5a0bf24de16e.webp,checkout-reservation-flow,768,521,#cbc8c3,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0051,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-011-img_5c4591c8088c.webp,search-bar,768,521,#d2cfcd,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0052,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-012-img_752ebe256f84.webp,category-tabs,768,521,#c6c2bf,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0053,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-013-img_76773907b4c6.webp,listing-card,768,521,#d8dbdc,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0054,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-014-img_8e2126eb21a0.webp,map-results-layout,768,521,#dbd9d6,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0055,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-015-img_aa39c9e93e09.webp,filter-modal,768,521,#e7e4e2,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0056,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-016-img_ab9704d9f0f2.webp,listing-detail-gallery,768,521,#e9e4df,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0057,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-017-img_b7a22061d07e.webp,booking-card,768,521,#bdc0b6,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0058,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-018-img_c3e72e9bb807.webp,reviews-section,768,521,#ebe8e9,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0059,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-019-img_d043e01b8cbd.webp,host-profile-card,768,521,#efefef,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0060,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-020-img_d705cd08cd5a.webp,checkout-reservation-flow,768,521,#eeeeee,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0061,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-021-img_e5af4586de02.webp,search-bar,768,521,#cbc8c3,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0062,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-022-img_ec25175a6c91.webp,category-tabs,768,521,#ececec,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0063,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-023-img_ee59ab14b8e6.webp,listing-card,768,521,#dcd6d5,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0064,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-024-img_ee8ee57553c9.webp,map-results-layout,768,521,#ededed,Mobbin MCP cached image export,screenshot-derived
airbnb-marketplace-warm-consumer-0065,flow,styles/airbnb-marketplace-warm-consumer/evidence/mobbin/flows/flow-preview-025-img_fb916d796397.webp,filter-modal,768,521,#ecedec,Mobbin MCP cached image export,screenshot-derived
