id,source_type,local_path,component_match,width,height,avg_hex,provenance,implementation_status
stripe-trust-commerce-0032,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-002-img_126d36cddb38.webp,checkout-form,768,523,#d3d4d8,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0033,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-003-img_1b0999f39654.webp,pricing-table,768,523,#e2dfe5,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0034,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-004-img_1b1ef662fee9.webp,trust-compliance-band,768,451,#e8e9ea,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0035,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-005-img_1f7fa20ed049.webp,developer-code-card,768,523,#b49abe,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0036,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-006-img_220bbf4e919a.webp,invoice-list,768,523,#ccd6e0,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0037,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-007-img_2288526da79e.webp,verification-flow,382,663,#f1f2f3,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0038,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-008-img_272e07de36a3.webp,balance-payouts,768,523,#eaebef,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0039,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-009-img_2919e54096b8.webp,enterprise-hero,768,523,#d4d7dd,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0040,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-010-img_3c9a831fd1c3.webp,settings-risk-panel,554,670,#c2c2c0,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0041,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-011-img_3f04e10d84a3.webp,payments-dashboard,768,187,#c8cbce,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0042,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-012-img_454d36205a10.webp,checkout-form,768,523,#e3e5e9,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0043,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-013-img_4c28d085e40f.webp,pricing-table,768,523,#e9eaed,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0044,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-014-img_4e0d79a8d806.webp,trust-compliance-band,768,523,#eaebee,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0045,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-015-img_510c3c1db191.webp,developer-code-card,768,418,#e9eaea,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0046,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-016-img_56be079e736d.webp,invoice-list,768,523,#d7dee6,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0047,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-017-img_5e6e18b70b4c.webp,verification-flow,768,528,#dbd8e0,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0048,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-018-img_632e427455ab.webp,balance-payouts,768,523,#dadfe8,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0049,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-019-img_6c413fb3c291.webp,enterprise-hero,768,523,#dbe0e7,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0050,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-020-img_74c47cf5b3f8.webp,settings-risk-panel,768,523,#d4d8e1,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0051,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-021-img_7c8af64c814b.webp,payments-dashboard,768,523,#e4e4e5,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0052,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-022-img_80053bb31772.webp,checkout-form,768,523,#e9e9ea,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0053,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-023-img_84a8b8819307.webp,pricing-table,768,523,#dedbdc,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0054,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-024-img_8599fbeb6b7d.webp,trust-compliance-band,768,523,#ecedee,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0055,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-025-img_ab82c84349a7.webp,developer-code-card,619,673,#ebeef0,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0056,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-026-img_b326e0ac201c.webp,invoice-list,768,523,#e8e9ed,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0057,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-027-img_df5c6b376bd9.webp,verification-flow,768,523,#e4e6ea,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0058,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-028-img_ee4468a02a82.webp,balance-payouts,768,523,#e9eaed,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0059,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-029-img_f0ee595fe239.webp,enterprise-hero,768,523,#e9eaec,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0060,section,styles/stripe-trust-commerce/evidence/mobbin/sections/section-030-img_f3c4d5619106.webp,settings-risk-panel,768,528,#2d3042,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0061,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-001-img_06e6b4c58166.webp,payments-dashboard,768,521,#ededee,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0062,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-002-img_28b2d263383d.webp,checkout-form,768,521,#eeeeef,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0063,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-003-img_2b10458fbc34.webp,pricing-table,768,521,#dfe2e5,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0064,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-004-img_32969be3c75b.webp,trust-compliance-band,768,521,#e3e5e9,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0065,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-005-img_49950d8356f2.webp,developer-code-card,768,521,#efeff0,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0066,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-006-img_49ac3300f803.webp,invoice-list,768,521,#ebebee,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0067,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-007-img_4b0b00c4eb99.webp,verification-flow,768,521,#ededee,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0068,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-008-img_4d8d48e9038f.webp,balance-payouts,768,521,#eeeeef,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0069,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-009-img_5a5496e46cac.webp,enterprise-hero,768,521,#eeeeef,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0070,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-010-img_714f24e457d0.webp,settings-risk-panel,768,521,#eeeeee,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0071,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-011-img_84cea2af3f88.webp,payments-dashboard,768,521,#ccd1d8,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0072,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-012-img_89a5f8745929.webp,checkout-form,768,521,#ececed,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0073,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-013-img_8f87405f9ba8.webp,pricing-table,768,521,#ebebed,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0074,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-014-img_9035215aefeb.webp,trust-compliance-band,768,521,#e0e2e4,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0075,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-015-img_91135da661da.webp,developer-code-card,768,521,#e2cfd9,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0076,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-016-img_9657a46ef974.webp,invoice-list,768,521,#ededed,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0077,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-017-img_9db518f99261.webp,verification-flow,768,521,#ececed,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0078,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-018-img_a10696592cee.webp,balance-payouts,768,521,#efeff0,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0079,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-019-img_a2d684b0b7ba.webp,enterprise-hero,768,521,#e6e9ea,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0080,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-020-img_a96b4ba7af0b.webp,settings-risk-panel,768,521,#eeeeef,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0081,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-021-img_c116acc4baa8.webp,payments-dashboard,768,521,#ededef,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0082,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-022-img_c8305251c0de.webp,checkout-form,768,521,#eaebeb,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0083,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-023-img_cdbdc56a3e4b.webp,pricing-table,768,521,#e6e3e3,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0084,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-024-img_d6443296bb51.webp,trust-compliance-band,768,521,#ededef,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0085,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-025-img_d84bc344dbaa.webp,developer-code-card,768,521,#eeeef0,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0086,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-026-img_d9d9b6d061dc.webp,invoice-list,768,521,#e6e3e3,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0087,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-027-img_efa776fb5d98.webp,verification-flow,768,521,#ededee,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0088,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-028-img_f435053d64f2.webp,balance-payouts,768,521,#eeeeee,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0089,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-029-img_f485f55c1cfe.webp,enterprise-hero,768,521,#d2b3c9,Mobbin MCP cached image export,screenshot-derived
stripe-trust-commerce-0090,flow,styles/stripe-trust-commerce/evidence/mobbin/flows/flow-preview-030-img_fe6a6e6a52c5.webp,settings-risk-panel,768,521,#e6e9ea,Mobbin MCP cached image export,screenshot-derived
